DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,yz_vol_20,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2005-08-17,0.0,1221.5,1221.5,99.9997491039291,10.0,0.0,0.005627716810445298,0.005627716810445298,3.16711964985686e-05,-0.009123173384492053,-0.012122886393329084,1210.40672359599,1206.781291148227,0
2005-08-18,-0.0004094165870904831,1221.0,1221.5,99.99999831459697,10.0,0.0,0.005273537110815538,0.005273537110815538,2.7810193659148694e-05,-0.008549007533965907,-0.01135993395523452,1211.1018973553441,1207.702359197433,0
2005-08-19,0.002249719734015443,1223.75,1221.0,99.45683865522396,10.0,0.0,0.005241320566115758,0.005241320566115758,2.7471441276788014e-05,-0.008496780825862933,-0.011290535027652353,1210.66938126497,1207.291788872412,0
2005-08-22,0.00020426922755145682,1224.0,1223.75,99.99675722449626,10.0,0.0,0.005327957682485396,0.005327957682485396,2.838713306635515e-05,-0.008637229512389872,-0.011477163451677768,1213.2257061822584,1209.785113164126,0
2005-08-23,-0.0020445723744764166,1221.5,1224.0,99.95099396405736,10.0,0.0,0.005424814002024467,0.005424814002024467,2.942860695656072e-05,-0.00879424469746433,-0.011685805463668994,1213.2830373558666,1209.7798230461738,0
2005-08-24,-0.009459252107008709,1210.0,1221.5,99.9999150791108,10.0,0.0,0.005618674069755211,0.005618674069755211,3.1569498302139584e-05,-0.009108514066341299,-0.012103407069517551,1210.424467463299,1206.8047986607214,1
2005-08-25,0.0028883865758695393,1213.5,1210.0,99.83265051801952,10.0,0.0,0.005579138333860769,0.005579138333860769,3.1126784548354715e-05,-0.00904442211118481,-0.01201824158396302,1199.105590330204,1195.5449637301854,0
2005-08-26,-0.006199647879524761,1206.0,1213.5,93.77486480088828,10.0,0.0,0.005572768577207241,0.005572768577207241,3.105574961510842e-05,-0.009034096006243051,-0.01200452024032317,1202.5864955452005,1199.0196036889424,0
2005-08-29,0.007023371155096214,1214.5,1206.0,99.99763513514154,10.0,0.0,0.006111350370629323,0.006111350370629323,3.7348603352591164e-05,-0.009907198766851139,-0.013164700490163196,1194.1109093246748,1190.2274196509543,0
2005-08-30,-0.004952548298689408,1208.5,1214.5,99.92426425138989,10.0,0.0,0.006255104624511912,0.006255104624511912,3.912633386359031e-05,-0.010140240873819805,-0.013474367189301619,1202.2469071084147,1198.245138965059,0
2005-08-31,0.010699690554257124,1221.5,1208.5,99.99866645522394,10.0,0.0,0.006529984766065378,0.006529984766065378,4.2640701045045906e-05,-0.010585853060042722,-0.014066497326633672,1195.7744707038732,1191.6196400865722,0
2005-09-01,0.00020464545246934307,1221.75,1221.5,99.99953237382074,10.0,0.0,0.006618036993220415,0.006618036993220415,4.379841364363391e-05,-0.010728595803198362,-0.014256174096527085,1208.4650685115091,1204.2096234881558,0
2005-09-02,-0.0016383374543176288,1219.75,1221.75,99.75948293425334,10.0,0.0,0.006554957516386926,0.006554957516386926,4.296746804163746e-05,-0.010626336747965372,-0.014120292111494775,1208.8360088071486,1204.6197597328157,0
2005-09-06,0.011817578443025667,1234.25,1219.75,99.50481470233744,10.0,0.0,0.0065490158573958245,0.0065490158573958245,4.2889608700421965e-05,-0.010616704638356242,-0.01410749294988747,1206.8687735968495,1202.6631948516144,0
2005-09-07,0.0010122482896921525,1235.5,1234.25,99.99418938073124,10.0,0.0,0.006515036051542669,0.006515036051542669,4.244569475290069e-05,-0.010561619482011073,-0.014034295712019954,1221.2829183824806,1217.0491537233947,0
2005-09-08,-0.00283688133519977,1232.0,1235.5,95.94728388409116,10.0,0.0,0.006205370831908154,0.006205370831908154,3.8506627161496496e-05,-0.010059616700949146,-0.013367233668203738,1223.1336482305258,1219.0946739945834,0
2005-09-09,0.008084118399959372,1242.0,1232.0,99.99790352318426,10.0,0.0,0.006196956697151015,0.006196956697151015,3.840227230636482e-05,-0.010045976424997915,-0.013349108449186029,1219.685317119347,1215.6631819676695,0
2005-09-12,-0.001410011312265702,1240.25,1242.0,99.99930241291628,10.0,0.0,0.006108721813070843,0.006108721813070843,3.731648218948753e-05,-0.009902937574050426,-0.0131590382108174,1229.7612513341867,1225.7635369528612,0
