DATE,ret_true,sigma_lstm_wf,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2022-04-04,0.0084458105,0.010473761,0.0060674055,0.010154334,12.653802,-0.016979165494836326,-0.02589103756669647,0,0
2022-04-05,-0.012640309,0.009468852,0.010001368,0.009860287,13.093156,-0.015350091933514833,-0.023406910488253538,0,0
2022-04-06,-0.009893366,0.010768313,0.011299956,0.010495845,13.816504,-0.017456668026957185,-0.026619167344399248,0,0
2022-04-07,0.0045697805,0.011228765,0.010945088,0.010382921,14.122792,-0.01820311398599925,-0.02775740116236541,0,0
2022-04-08,-0.0028397245,0.01073546,0.007871593,0.009562837,13.769099,-0.017403408693969776,-0.02653795373048085,0,0
2022-04-11,-0.016756086,0.010489363,0.008397994,0.008710039,13.738436,-0.017004458276450276,-0.02592960579663287,0,0
2022-04-12,-0.0036355413,0.011561347,0.0143719,0.010772264,14.3961735,-0.01874226682931113,-0.028579539713557717,0,0
2022-04-13,0.01114864,0.012610112,0.008307946,0.009838081,14.266978,-0.020442434983265857,-0.03117207687665503,0,0
2022-04-14,-0.012401416,0.011454793,0.008746325,0.010141114,14.140034,-0.018569530162139462,-0.02831613857407016,0,0
2022-04-18,-0.00017095478,0.011617047,0.008178588,0.010604876,14.688544,-0.018832562262231248,-0.02871722860330597,0,0
2022-04-19,0.016391957,0.011367343,0.012680531,0.009575434,14.378241,-0.01842776466134878,-0.028099964468944128,0,0
2022-04-20,-0.0008413024,0.01053329,0.007912603,0.011182915,14.741446,-0.0170756693401147,-0.02603819348458848,0,0
2022-04-21,-0.014696172,0.010036118,0.017406939,0.010111639,14.098761,-0.01626969655621839,-0.0248091889359291,0,0
2022-04-22,-0.028473524,0.011003604,0.016713012,0.011132885,14.255811,-0.017838102214177167,-0.027200805286118956,1,1
2022-04-25,0.0059579615,0.0131764095,0.016133567,0.016432252,12.147371,-0.02136046809104132,-0.03257195896674445,0,0
2022-04-26,-0.028891621,0.012937888,0.021257052,0.014617847,12.421977,-0.02097379777137563,-0.03198233659835211,1,0
2022-04-27,0.0023351207,0.014779287,0.0139818955,0.018526195,12.499032,-0.023958916541075938,-0.036534257729627144,0,0
2022-04-28,0.02439938,0.0152800875,0.01732893,0.0162941,12.6753025,-0.02477077195604036,-0.03777223253197902,0,0
2022-04-29,-0.037098534,0.01434853,0.020877821,0.018187335,12.905866,-0.023260610253606765,-0.035469430702207976,1,1
2022-05-02,0.005677372,0.015794428,0.018849924,0.023691235,12.490656,-0.02560457625243338,-0.0390436765477494,0,0
2022-05-03,0.0043868944,0.015545808,0.010769565,0.020885417,12.681667,-0.02520153415694857,-0.03842908933271043,0,0
2022-05-04,0.029773597,0.014186884,0.019715654,0.018582597,12.605179,-0.0229985639373152,-0.03506984386613039,0,0
2022-05-05,-0.036029257,0.012095829,0.026170203,0.021299405,13.151691,-0.019608723526100595,-0.02990077442873345,1,1
2022-05-06,-0.0057487073,0.015474682,0.015175061,0.025185209,13.204259,-0.025086231212041624,-0.038253267212415745,0,0
2022-05-09,-0.03256733,0.015579195,0.016596306,0.0223333,13.12734,-0.025255657738747134,-0.038511620814603166,1,0
2022-05-10,0.0023170628,0.017467257,0.019835325,0.024831286,13.243034,-0.028316423599212867,-0.04317889400304582,0,0
2022-05-11,-0.016778493,0.016711779,0.020395428,0.021904025,13.04337,-0.02709170707443847,-0.041311359255173125,0,0
2022-05-12,-0.0007636017,0.01633658,0.019213255,0.02108973,12.893827,-0.026483468341784906,-0.04038387363278242,0,0
2022-05-13,0.023280276,0.016059864,0.014018995,0.018844115,12.29461,-0.026034879321160668,-0.039699833231119454,0,0
2022-05-16,-0.0037385551,0.014864274,0.010837225,0.020080145,11.800811,-0.024096689955072904,-0.03674434441725454,0,0
2022-05-17,0.019779371,0.013925613,0.009546988,0.017899925,11.8272505,-0.02257501281242506,-0.034423983026309835,0,0
2022-05-18,-0.04046759,0.013449548,0.020956647,0.01838164,11.854224,-0.02180325719190945,-0.0332471552387984,1,1
